I
1050 Generated by WorldEditor

1   1203 1 0 ETSI Ingolstadt-Manching
1302 city Manching
1201  48.70727676  011.52061545 both 392 _start
1201  48.70997085  011.52936327 both 393 _stop
1201  48.71386626  011.51533252 both 394 _stop
1201  48.71108094  011.53259249 both 395 _stop
1201  48.71077345  011.53278067 both 396 _stop
1202 0 1 twoway taxiway_C 
1202 3 12 twoway taxiway_C 
1202 2 1 twoway taxiway_C 
1202 3 4 twoway taxiway_C 
1202 4 5 twoway taxiway_C 
1202 5 2 twoway taxiway_C 
1202 6 3 twoway taxiway_C 
1202 15 6 twoway taxiway_C 
1202 7 15 twoway taxiway_C 
1202 26 7 twoway taxiway_C 
1202 9 8 twoway taxiway_C 
1202 10 9 twoway taxiway_C 
1202 11 12 twoway taxiway_C 
1202 12 13 twoway taxiway_C 
1202 13 10 twoway taxiway_C 
1202 14 15 twoway taxiway_C 
1202 15 11 twoway taxiway_C 
1202 28 14 twoway taxiway_C 
1202 16 17 twoway taxiway_C 
1202 17 37 twoway taxiway_C 
1202 18 19 twoway taxiway_C 
1202 19 34 twoway taxiway_C 
1202 20 32 twoway taxiway_A 
1202 21 30 twoway taxiway_A 
1202 22 277 twoway taxiway_C 
1202 24 22 twoway taxiway_C 
1202 23 276 twoway taxiway_C 
1202 24 23 twoway taxiway_C 
1202 25 26 twoway taxiway_C 
1202 26 24 twoway taxiway_C 
1202 27 25 twoway taxiway_C 
1202 28 27 twoway taxiway_C 
1202 29 30 twoway taxiway_C 
1202 30 31 twoway taxiway_C 
1202 31 32 twoway taxiway_C 
1202 32 33 twoway taxiway_C 
1202 33 34 twoway taxiway_C 
1202 34 35 twoway taxiway_C 
1202 35 37 twoway taxiway_C 
1202 37 28 twoway taxiway_C 
1202 38 29 twoway taxiway_C 
1202 39 38 twoway taxiway_C 
1202 298 39 twoway taxiway_C 
1202 298 299 twoway taxiway_C A5
1202 299 42 twoway taxiway_C A5
1202 40 273 twoway taxiway_E A5
1202 41 40 twoway taxiway_E A5
1202 42 41 twoway taxiway_E A5
1202 43 42 twoway taxiway_E A5
1202 44 275 twoway taxiway_E A4
1202 45 44 twoway taxiway_E A4
1202 47 45 twoway taxiway_E A4
1202 47 46 twoway taxiway_E A4
1202 48 47 twoway taxiway_E A4
1202 49 48 twoway taxiway_E A4
1202 274 49 twoway taxiway_E A4
1202 50 281 twoway taxiway_E A3
1202 51 50 twoway taxiway_E A3
1202 53 51 twoway taxiway_E A3
1202 53 52 twoway taxiway_E A3
1202 54 53 twoway taxiway_E A3
1202 55 54 twoway taxiway_E A3
1202 279 55 twoway taxiway_E A3
1202 56 287 twoway taxiway_E A2
1202 57 56 twoway taxiway_E A2
1202 286 57 twoway taxiway_E A2
1202 58 286 twoway taxiway_E A2
1202 59 58 twoway taxiway_E A2
1202 284 59 twoway taxiway_E A2
1202 285 286 twoway taxiway_E A2
1202 286 60 twoway taxiway_E A2
1202 62 61 twoway taxiway_E A1
1202 220 62 twoway taxiway_E A1
1202 63 220 twoway taxiway_E A1
1202 64 63 twoway taxiway_E A1
1202 272 64 twoway taxiway_E A1
1202 65 241 twoway taxiway_A 
1202 85 65 twoway taxiway_A 
1202 242 66 twoway taxiway_A 
1202 66 243 twoway taxiway_A 
1202 67 66 twoway taxiway_A 
1202 68 67 twoway taxiway_A 
1202 69 68 twoway taxiway_A 
1202 70 69 twoway taxiway_A 
1202 71 70 twoway taxiway_A 
1202 72 71 twoway taxiway_A 
1202 73 72 twoway taxiway_A 
1202 74 73 twoway taxiway_A 
1202 75 74 twoway taxiway_A 
1202 76 75 twoway taxiway_A 
1202 77 78 twoway taxiway_A 
1202 78 76 twoway taxiway_A 
1202 79 77 twoway taxiway_A 
1202 80 79 twoway taxiway_A 
1202 81 80 twoway taxiway_A 
1202 82 81 twoway taxiway_A 
1202 83 82 twoway taxiway_A 
1202 84 83 twoway taxiway_A 
1202 85 84 twoway taxiway_A 
1202 86 85 twoway taxiway_A 
1202 240 86 twoway taxiway_A 
1202 237 236 twoway taxiway_C 
1202 235 236 twoway taxiway_C B6
1202 236 87 twoway taxiway_C B6
1202 90 89 twoway taxiway_C B6
1202 91 90 twoway taxiway_C B6
1202 239 91 twoway taxiway_C B6
1202 92 245 twoway taxiway_C B5
1202 94 92 twoway taxiway_C B5
1202 94 93 twoway taxiway_C B5
1202 95 94 twoway taxiway_C B5
1202 244 95 twoway taxiway_C B5
1202 97 247 twoway taxiway_C B4
1202 97 96 twoway taxiway_C B4
1202 246 97 twoway taxiway_C B4
1202 98 100 twoway taxiway_C B3
1202 99 98 twoway taxiway_C B3
1202 248 99 twoway taxiway_C B3
1202 261 260 twoway taxiway_C B3
1202 259 260 twoway taxiway_C B3
1202 260 100 twoway taxiway_C B3
1202 229 228 twoway taxiway_C B2
1202 102 104 twoway taxiway_C B2
1202 103 102 twoway taxiway_C B2
1202 225 103 twoway taxiway_C B2
1202 227 229 twoway taxiway_C B2
1202 229 104 twoway taxiway_C B2
1202 105 122 twoway taxiway_B 
1202 106 105 twoway taxiway_B 
1202 107 106 twoway taxiway_B 
1202 108 107 twoway taxiway_B 
1202 109 108 twoway taxiway_B 
1202 110 109 twoway taxiway_B 
1202 111 110 twoway taxiway_B 
1202 265 111 twoway taxiway_B 
1202 112 121 twoway taxiway_B 
1202 113 120 twoway taxiway_B 
1202 114 119 twoway taxiway_B 
1202 115 290 twoway taxiway_B 
1202 117 115 twoway taxiway_B 
1202 116 289 twoway taxiway_B 
1202 117 116 twoway taxiway_B 
1202 118 119 twoway taxiway_B 
1202 119 120 twoway taxiway_B 
1202 120 121 twoway taxiway_B 
1202 121 122 twoway taxiway_B 
1202 122 117 twoway taxiway_B 
1202 123 118 twoway taxiway_B 
1202 124 123 twoway taxiway_B 
1202 265 124 twoway taxiway_B 
1202 125 140 oneway taxiway_C 
1202 126 125 oneway taxiway_C 
1202 134 126 oneway taxiway_C 
1202 127 141 oneway taxiway_D 
1202 128 127 oneway taxiway_D 
1202 133 128 oneway taxiway_D 
1202 129 139 oneway taxiway_C 
1202 130 129 oneway taxiway_C 
1202 131 130 oneway taxiway_C 
1202 132 133 oneway taxiway_D 
1202 133 134 oneway taxiway_C 
1202 134 131 oneway taxiway_C 
1202 135 132 oneway taxiway_D 
1202 136 135 oneway taxiway_D 
1202 137 136 oneway taxiway_D 
1202 138 137 oneway taxiway_D 
1202 145 138 oneway taxiway_D 
1202 139 143 oneway taxiway_C 
1202 140 147 oneway taxiway_C 
1202 141 146 oneway taxiway_D 
1202 142 144 twoway taxiway_D 
1202 291 142 twoway taxiway_D 
1202 144 145 twoway taxiway_D 
1202 146 145 twoway taxiway_D 
1202 147 146 twoway taxiway_C 
1202 143 147 twoway taxiway_C 
1202 148 144 twoway taxiway_C 
1202 292 148 twoway taxiway_C 
1202 149 294 twoway taxiway_C 
1202 150 156 twoway taxiway_C 
1202 151 381 twoway taxiway_B 
1202 152 153 twoway taxiway_B 
1202 153 155 twoway taxiway_B 
1202 155 381 twoway taxiway_B 
1202 199 156 twoway taxiway_C 
1202 156 152 twoway taxiway_B 
1202 157 168 twoway taxiway_A 
1202 158 157 twoway taxiway_A 
1202 172 158 twoway taxiway_A 
1202 163 159 twoway taxiway_A 
1202 160 165 twoway taxiway_A 
1202 162 161 twoway taxiway_A 
1202 164 165 twoway taxiway_A 
1202 165 162 twoway taxiway_A 
1202 164 163 twoway taxiway_A 
1202 166 164 twoway taxiway_A 
1202 167 166 twoway taxiway_A 
1202 168 167 twoway taxiway_A 
1202 169 168 twoway taxiway_A 
1202 170 169 twoway taxiway_A 
1202 196 170 twoway taxiway_A 
1202 172 173 twoway taxiway_B 
1202 173 174 twoway taxiway_B 
1202 174 175 twoway taxiway_B 
1202 175 171 twoway taxiway_B 
1202 176 172 twoway taxiway_B 
1202 196 176 twoway taxiway_B 
1202 177 184 twoway taxiway_B 
1202 178 184 twoway taxiway_C 
1202 185 179 twoway taxiway_C 
1202 180 186 twoway taxiway_B 
1202 181 230 twoway taxiway_C 
1202 182 181 twoway taxiway_C 
1202 187 182 twoway taxiway_C 
1202 226 188 twoway taxiway_C 
1202 183 184 twoway taxiway_C 
1202 184 185 twoway taxiway_C 
1202 185 186 twoway taxiway_C 
1202 186 187 twoway taxiway_C 
1202 187 188 twoway taxiway_C 
1202 188 227 twoway taxiway_C 
1202 209 183 twoway taxiway_C 
1202 173 189 twoway taxiway_A 
1202 174 190 twoway taxiway_A 
1202 152 154 twoway taxiway_B 
1202 154 191 twoway taxiway_B 
1202 192 293 twoway taxiway_C 
1202 193 205 twoway taxiway_C LOOP
1202 194 193 twoway taxiway_C LOOP
1202 195 194 twoway taxiway_C LOOP
1202 211 195 twoway taxiway_C LOOP
1202 197 196 twoway taxiway_B LOOP
1202 198 197 twoway taxiway_B LOOP
1202 199 198 twoway taxiway_B LOOP
1202 200 199 twoway taxiway_C LOOP
1202 201 200 twoway taxiway_C LOOP
1202 202 201 twoway taxiway_C LOOP
1202 203 202 twoway taxiway_C LOOP
1202 204 203 twoway taxiway_C LOOP
1202 205 204 twoway taxiway_C LOOP
1202 206 205 twoway taxiway_C LOOP
1202 207 206 twoway taxiway_C LOOP
1202 208 207 twoway taxiway_C LOOP
1202 209 208 twoway taxiway_C LOOP
1202 210 209 twoway taxiway_C E
1202 211 210 twoway taxiway_C E
1202 212 211 twoway taxiway_C E
1202 213 212 twoway taxiway_C E
1202 214 213 twoway taxiway_C E
1202 215 214 twoway taxiway_C E
1202 216 215 twoway taxiway_C E
1202 217 216 twoway taxiway_C E
1202 218 217 twoway taxiway_C E
1202 269 218 twoway taxiway_C E
1202 219 269 twoway taxiway_C E
1202 220 219 twoway taxiway_C E
1202 222 221 twoway taxiway_C N
1202 223 222 twoway taxiway_C N
1202 224 225 twoway taxiway_C N
1202 225 226 twoway taxiway_C N
1202 226 227 twoway taxiway_C N
1202 227 228 twoway taxiway_C N
1202 228 230 twoway taxiway_C N
1202 230 223 twoway taxiway_C N
1202 259 261 twoway taxiway_C N
1202 261 262 twoway taxiway_C N
1202 262 224 twoway taxiway_C N
1202 231 232 twoway taxiway_C N
1202 232 233 twoway taxiway_C N
1202 233 234 twoway taxiway_C N
1202 234 235 twoway taxiway_C N
1202 235 237 twoway taxiway_C N
1202 237 238 twoway taxiway_C N
1202 238 239 twoway taxiway_C N
1202 239 240 twoway taxiway_C N
1202 240 241 twoway taxiway_C N
1202 241 242 twoway taxiway_C N
1202 242 243 twoway taxiway_C N
1202 243 244 twoway taxiway_C N
1202 244 245 twoway taxiway_C N
1202 245 246 twoway taxiway_C N
1202 246 247 twoway taxiway_C N
1202 247 248 twoway taxiway_C N
1202 248 259 twoway taxiway_C N
1202 249 231 twoway taxiway_C N
1202 250 249 twoway taxiway_C N
1202 251 295 twoway taxiway_C C
1202 252 251 twoway taxiway_C C
1202 262 252 twoway taxiway_C C
1202 253 248 twoway taxiway_C C
1202 254 253 twoway taxiway_C C
1202 295 254 twoway taxiway_C C
1202 255 287 twoway taxiway_D C
1202 256 255 twoway taxiway_D C
1202 288 256 twoway taxiway_D C
1202 257 288 twoway taxiway_D C
1202 258 257 twoway taxiway_D C
1202 284 258 twoway taxiway_D C
1202 285 288 twoway taxiway_D C
1202 288 289 twoway taxiway_D C
1202 289 290 twoway taxiway_D C
1202 290 291 twoway taxiway_D C
1202 291 292 twoway taxiway_D C
1202 292 293 twoway taxiway_C C
1202 293 294 twoway taxiway_C C
1202 294 295 twoway taxiway_C C
1202 295 259 twoway taxiway_C C
1202 263 266 twoway taxiway_B D
1202 264 263 twoway taxiway_B D
1202 283 264 twoway taxiway_B D
1202 266 265 twoway taxiway_B D
1202 267 266 twoway taxiway_B D
1202 268 267 twoway taxiway_B D
1202 282 268 twoway taxiway_B D
1202 270 269 twoway taxiway_C S
1202 271 270 twoway taxiway_C S
1202 272 271 twoway taxiway_C S
1202 273 274 twoway taxiway_E S
1202 274 275 twoway taxiway_E S
1202 275 276 twoway taxiway_E S
1202 276 277 twoway taxiway_E S
1202 277 278 twoway taxiway_E S
1202 278 279 twoway taxiway_E S
1202 279 280 twoway taxiway_E S
1202 280 281 twoway taxiway_E S
1202 281 282 twoway taxiway_E S
1202 282 283 twoway taxiway_E S
1202 283 284 twoway taxiway_E S
1202 284 285 twoway taxiway_E S
1202 285 287 twoway taxiway_E S
1202 287 272 twoway taxiway_E S
1202 296 273 twoway taxiway_C S
1202 297 296 twoway taxiway_C S
1202 298 297 twoway taxiway_C S
1202 300 373 twoway taxiway_E A5
1204 departure 07R,25L
1204 arrival 07R,25L
1202 301 300 twoway taxiway_E A5
1204 departure 07R,25L
1204 arrival 07R,25L
1202 302 301 twoway taxiway_E A5
1204 departure 07R,25L
1204 arrival 07R,25L
1202 303 302 twoway taxiway_E A5
1204 departure 07R,25L
1204 arrival 07R,25L
1202 304 303 twoway taxiway_E A5
1204 departure 07R,25L
1204 arrival 07R,25L
1202 43 304 twoway taxiway_E A5
1204 departure 07R,25L
1204 arrival 07R,25L
1202 305 374 twoway taxiway_E A4
1204 departure 07R,25L
1204 arrival 07R,25L
1202 306 305 twoway taxiway_E A4
1204 departure 07R,25L
1204 arrival 07R,25L
1202 309 306 twoway taxiway_E A4
1204 departure 07R,25L
1204 arrival 07R,25L
1202 307 375 twoway taxiway_E A4
1204 departure 07R,25L
1204 arrival 07R,25L
1202 308 307 twoway taxiway_E A4
1204 departure 07R,25L
1204 arrival 07R,25L
1202 309 308 twoway taxiway_E A4
1204 departure 07R,25L
1204 arrival 07R,25L
1202 46 309 twoway taxiway_E A4
1204 departure 07R,25L
1204 arrival 07R,25L
1202 310 376 twoway taxiway_E A3
1204 departure 07R,25L
1204 arrival 07R,25L
1202 311 310 twoway taxiway_E A3
1204 departure 07R,25L
1204 arrival 07R,25L
1202 314 311 twoway taxiway_E A3
1204 departure 07R,25L
1204 arrival 07R,25L
1202 312 377 twoway taxiway_E A3
1204 departure 07R,25L
1204 arrival 07R,25L
1202 313 312 twoway taxiway_E A3
1204 departure 07R,25L
1204 arrival 07R,25L
1202 314 313 twoway taxiway_E A3
1204 departure 07R,25L
1204 arrival 07R,25L
1202 52 314 twoway taxiway_E A3
1204 departure 07R,25L
1204 arrival 07R,25L
1202 315 378 twoway taxiway_E A2
1204 departure 07R,25L
1204 arrival 07R,25L
1202 316 315 twoway taxiway_E A2
1204 departure 07R,25L
1204 arrival 07R,25L
1202 318 316 twoway taxiway_E A2
1204 departure 07R,25L
1204 arrival 07R,25L
1202 317 379 twoway taxiway_E A2
1204 departure 07R,25L
1204 arrival 07R,25L
1202 318 317 twoway taxiway_E A2
1204 departure 07R,25L
1204 arrival 07R,25L
1202 60 318 twoway taxiway_E A2
1204 departure 07R,25L
1204 arrival 07R,25L
1202 319 372 twoway taxiway_E A1
1204 departure 07R,25L
1204 arrival 07R,25L
1202 320 319 twoway taxiway_E A1
1204 departure 07R,25L
1204 arrival 07R,25L
1202 321 320 twoway taxiway_E A1
1204 departure 07R,25L
1204 arrival 07R,25L
1202 322 321 twoway taxiway_E A1
1204 departure 07R,25L
1204 arrival 07R,25L
1202 61 322 twoway taxiway_E A1
1204 departure 07R,25L
1204 arrival 07R,25L
1202 323 362 twoway taxiway_C B7
1204 departure 07L,25R
1204 arrival 07L,25R
1202 324 323 twoway taxiway_C B7
1204 departure 07L,25R
1204 arrival 07L,25R
1202 325 324 twoway taxiway_C B7
1204 departure 07L,25R
1204 arrival 07L,25R
1202 326 325 twoway taxiway_C B7
1204 departure 07L,25R
1204 arrival 07L,25R
1202 327 326 twoway taxiway_C B7
1204 departure 07L,25R
1204 arrival 07L,25R
1202 328 327 twoway taxiway_C B7
1204 departure 07L,25R
1204 arrival 07L,25R
1202 329 328 twoway taxiway_C B7
1204 departure 07L,25R
1204 arrival 07L,25R
1202 330 329 twoway taxiway_C B7
1204 departure 07L,25R
1204 arrival 07L,25R
1202 250 330 twoway taxiway_C B7
1204 departure 07L,25R
1204 arrival 07L,25R
1202 331 88 twoway taxiway_C B6
1204 departure 07L,25R
1204 arrival 07L,25R
1202 332 331 twoway taxiway_C B6
1204 departure 07L,25R
1204 arrival 07L,25R
1202 89 332 twoway taxiway_C B6
1204 departure 07L,25R
1204 arrival 07L,25R
1202 333 363 twoway taxiway_C B6
1204 departure 07L,25R
1204 arrival 07L,25R
1202 334 333 twoway taxiway_C B6
1204 departure 07L,25R
1204 arrival 07L,25R
1202 87 88 twoway taxiway_C B6
1204 departure 07L,25R
1204 arrival 07L,25R
1202 88 334 twoway taxiway_C B6
1204 departure 07L,25R
1204 arrival 07L,25R
1202 335 364 twoway taxiway_C B5
1204 departure 07L,25R
1204 arrival 07L,25R
1202 336 335 twoway taxiway_C B5
1204 departure 07L,25R
1204 arrival 07L,25R
1202 339 336 twoway taxiway_C B5
1204 departure 07L,25R
1204 arrival 07L,25R
1202 337 365 twoway taxiway_C B5
1204 departure 07L,25R
1204 arrival 07L,25R
1202 338 337 twoway taxiway_C B5
1204 departure 07L,25R
1204 arrival 07L,25R
1202 339 338 twoway taxiway_C B5
1204 departure 07L,25R
1204 arrival 07L,25R
1202 93 339 twoway taxiway_C B5
1204 departure 07L,25R
1204 arrival 07L,25R
1202 340 366 twoway taxiway_C B4
1204 departure 07L,25R
1204 arrival 07L,25R
1202 341 340 twoway taxiway_C B4
1204 departure 07L,25R
1204 arrival 07L,25R
1202 344 341 twoway taxiway_C B4
1204 departure 07L,25R
1204 arrival 07L,25R
1202 342 367 twoway taxiway_C B4
1204 departure 07L,25R
1204 arrival 07L,25R
1202 343 342 twoway taxiway_C B4
1204 departure 07L,25R
1204 arrival 07L,25R
1202 344 343 twoway taxiway_C B4
1204 departure 07L,25R
1204 arrival 07L,25R
1202 96 344 twoway taxiway_C B4
1204 departure 07L,25R
1204 arrival 07L,25R
1202 345 368 twoway taxiway_C B3
1204 departure 07L,25R
1204 arrival 07L,25R
1202 346 345 twoway taxiway_C B3
1204 departure 07L,25R
1204 arrival 07L,25R
1202 101 346 twoway taxiway_C B3
1204 departure 07L,25R
1204 arrival 07L,25R
1202 347 369 twoway taxiway_C B3
1204 departure 07L,25R
1204 arrival 07L,25R
1202 100 101 twoway taxiway_C B3
1204 departure 07L,25R
1204 arrival 07L,25R
1202 101 347 twoway taxiway_C B3
1204 departure 07L,25R
1204 arrival 07L,25R
1202 348 370 twoway taxiway_C B2
1204 departure 07L,25R
1204 arrival 07L,25R
1202 349 348 twoway taxiway_C B2
1204 departure 07L,25R
1204 arrival 07L,25R
1202 352 349 twoway taxiway_C B2
1204 departure 07L,25R
1204 arrival 07L,25R
1202 350 371 twoway taxiway_C B2
1204 departure 07L,25R
1204 arrival 07L,25R
1202 351 350 twoway taxiway_C B2
1204 departure 07L,25R
1204 arrival 07L,25R
1202 352 351 twoway taxiway_C B2
1204 departure 07L,25R
1204 arrival 07L,25R
1202 104 352 twoway taxiway_C B2
1204 departure 07L,25R
1204 arrival 07L,25R
1202 353 357 twoway taxiway_C B1
